uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
6848942c-44fb-517d-9a6b-020807c180e9,math-word-problem,no,,no,yes,"16 (1) Since $a_{n+1}=\frac{1}{2} a_{n}+\frac{2 n+3}{2^{n+1}}$,
we have
$$
2^{n+1} a_{n+1}=2^{n} a_{n}+2 n+3,
$$

Let $b_{n}=2^{n} a_{n}$, then $b_{1}=1$ and $b_{n+1}=b_{n}+2 n+3$,
so
$$
\begin{aligned}
b_{n} & =\left(b_{n}-b_{n-1}\right)+\left(b_{n-1}-b_{n-2}\right)+\cdots+\left(b_{2}-b_{1}\right)+b_{1} \\
& =(2 n+1)+(2 n-1)+\cdots+5+1 \\
& =\frac{1+(2 n+1)}{2}(n+1)-3 \\
& =n^{2}+2 n-2, \\
a_{n} & =\frac{n^{2}+2 n-2}{2^{n}} .
\end{aligned}
$$
(2)
$$
\begin{aligned}
S_{n} & =\sum_{k=1}^{n} a_{k} \\
& =\sum_{k=1}^{n} \frac{k^{2}+2 k-2}{2^{k}} \\
& =\sum_{k=1}^{n} \frac{k^{2}}{2^{k}}+2 \sum_{k=1}^{n} \frac{k}{2^{k}}-2 \sum_{k=1}^{n} \frac{1}{2^{k}} .
\end{aligned}
$$

Let $P_{n}=\sum_{k=1}^{n} \frac{k^{2}}{2^{k}}$, then
$$
\begin{aligned}
\frac{1}{2} P_{n} & =P_{n}-\frac{1}{2} P_{n} \\
& =\sum_{k=1}^{n} \frac{k^{2}}{2^{k}}-\frac{1}{2} \sum_{k=1}^{n} \frac{k^{2}}{2^{k}} \\
& =\sum_{k=1}^{n} \frac{2 k-1}{2^{k}}-\frac{n^{2}}{2^{n+1}},
\end{aligned}
$$

so
$$
\frac{1}{2} P_{n}=\sum_{k=1}^{n} \frac{2 k-1}{2^{k}}-\frac{n^{2}}{2^{n+1}},
$$

thus
$$
\begin{aligned}
\frac{1}{4} P_{n} & =\frac{1}{2} P_{n}-\frac{1}{4} P_{n} \\
& =\frac{1}{2}+\frac{2}{2^{2}}+\frac{2}{2^{3}}+\cdots+\frac{2}{2^{n}}-\frac{2 n-1}{2^{n+1}}-\frac{n^{2}}{2^{n+2}} \\
& =\frac{3}{2}-\frac{1}{2^{n-1}}-\frac{2 n-1}{2^{n+1}}-\frac{n^{2}}{2^{n+2}},
\end{aligned}
$$

so
$$
P_{n}=6-\frac{4}{2^{n-1}}-\frac{2 n-1}{2^{n-1}}-\frac{n^{2}}{2^{n}} .
$$

Using the method of differences, we get
$$
\sum_{k=1}^{n} \frac{k}{2^{k}}=2-\frac{1}{2^{n-1}}-\frac{n}{2^{n}},
$$

and $\sum_{k=1}^{n} \frac{1}{2^{k}}=1-\frac{1}{2^{n}}$, thus
$$
\begin{aligned}
S_{n} & =6-\frac{4}{2^{n-1}}-\frac{2 n-1}{2^{n-1}}-\frac{n^{2}}{2^{n}}+2\left(2-\frac{1}{2^{n-1}}-\frac{n}{2^{n}}\right)-2\left(1-\frac{1}{2^{n}}\right) \\
& =8-\frac{n^{2}+6 n+8}{2^{n}}
\end{aligned}
$$","116 Given the sequence $\left\{a_{n}\right\}$ where $a_{1}=\frac{1}{2}$, and $a_{n+1}=\frac{1}{2} a_{n}+\frac{2 n+3}{2^{n+1}}\left(n \in \mathbf{N}^{*}\right)$,
(1) Find the general term formula of the sequence $\left\{a_{n}\right\}$;
(2) Find the sum of the first $n$ terms $S_{n}$ of the sequence $\left\{a_{n}\right\}$.",,"import Mathlib

/- 116 Given the sequence $\left\{a_{n}\right\}$ where $a_{1}=\frac{1}{2}$, and $a_{n+1}=\frac{1}{2} a_{n}+\frac{2 n+3}{2^{n+1}}\left(n \in \mathbf{N}^{*}\right)$,
(1) Find the general term formula of the sequence $\left\{a_{n}\right\}$;
(2) Find the sum of the first $n$ terms $S_{n}$ of the sequence $\left\{a_{n}\right\}$. -/
theorem algebra_224278 {a : ℕ → ℝ} (ha1 : a 1 = 1 / 2)
    (han : ∀ n, a (n + 1) = (1 / 2) * a n + (2 * n + 3) / 2 ^ (n + 1)) :
    (∀ n, a n = 8 - (n ^ 2 + 6 * n + 8) / 2 ^ n) ∧
    (∑ i in Finset.Icc 1 n, a i = 8 * n - (n ^ 2 + 6 * n + 8) / 2 ^ n) := by",,
b932455e-e043-5827-ac61-53deaa1e09e6,math-word-problem,no,,no,no,,"Given that $\overline{2019a0331b}$ is divisible by $12$, find the sum of all possible values of $a \times b$.",,"import Mathlib

/- Given that $\overline{2019a0331b}$ is divisible by $12$, find the sum of all possible values of $a \times b$. -/
theorem number_theory_5675 :
    ∑ a in (Finset.range 10), ∑ b in (Finset.range 10),
      (if (12 ∣ (2019000000 + 100000 * a + 3310 + 100 * b)) then a * b else 0) = 114 := by",,
e3766209-fe43-5190-aa62-82fb1b34db15,MCQ,yes,yes,no,no,,"What is the sum of the prime factors of $2010$?
$\textbf{(A)}\ 67\qquad\textbf{(B)}\ 75\qquad\textbf{(C)}\ 77\qquad\textbf{(D)}\ 201\qquad\textbf{(E)}\ 210$",,"import Mathlib

open Nat Nat.Prime

/- What is the sum of the prime factors of $2010$?
$\textbf{(A)}\ 67\qquad\textbf{(B)}\ 75\qquad\textbf{(C)}\ 77\qquad\textbf{(D)}\ 201\qquad\textbf{(E)}\ 210$ -/
theorem number_theory_96996 : ∑ p in (2010 : ℕ).primeFactors, p = 77 := by","import Mathlib

open Nat Nat.Prime

theorem number_theory_96996 : ∑ p in (2010 : ℕ).primeFactors, p = 77 := by 
  native_decide",
d8729e98-3a52-5d90-b538-b30c3e4ee7df,math-word-problem,no,,no,yes,"Answer. At the 163rd lamppost.

Solution. There are a total of 399 intervals between the lampposts. According to the condition, while Allа walks 54 intervals, Boris walks 79 intervals. Note that $54+79=133$, which is exactly three times less than the length of the alley. Therefore, Allа should walk three times more to the meeting point than to the 55th lamppost, i.e., $54 \cdot 3=162$ intervals. And she will be at the 163rd lamppost.","5-5. Along a straight alley, 400 lamps are placed at equal intervals, numbered in order from 1 to 400. At the same time, from different ends of the alley, Alla and Boris started walking towards each other at different constant speeds (Alla from the first lamp, Boris from the four hundredth). When Alla was at the 55th lamp, Boris was at the 321st lamp. At which lamp will their meeting occur? If the meeting occurs between two lamps, indicate the smaller number of these two.

![](https://cdn.mathpix.com/cropped/2024_05_06_d9f67fd4a24dc8d44db8g-05.jpg?height=486&width=1876&top_left_y=1693&top_left_x=107)",,"import Mathlib

/- 5-5. Along a straight alley, 400 lamps are placed at equal intervals, numbered in order from 1 to 400. At the same time, from different ends of the alley, Alla and Boris started walking towards each other at different constant speeds (Alla from the first lamp, Boris from the four hundredth). When Alla was at the 55th lamp, Boris was at the 321st lamp. At which lamp will their meeting occur? If the meeting occurs between two lamps, indicate the smaller number of these two.

![](https://cdn.mathpix.com/cropped/2024_05_06_d9f67fd4a24dc8d44db8g-05.jpg?height=486&width=1876&top_left_y=1693&top_left_x=107) -/
theorem algebra_175893 (a b : ℕ) (ha : a > 0) (hb : b > 0)
    (h : a * 321 = b * 55) :
    a * 163 = b * 237 := by",,
db5d3690-978d-565c-9b54-670a97d85c78,math-word-problem,no,,no,yes,"2.0.1.

Subtracting the two equations yields
$$
\begin{array}{l}
\sqrt{125 x-16}-\sqrt{12.5 y-16}+ \\
(\sqrt{25-8 y}-\sqrt{25-80 x})=0 \\
\Rightarrow(x-0.1 y)\left(\frac{125}{\sqrt{125 x-16}+\sqrt{12.5 y-16}}+\right. \\
\left.\frac{80}{\sqrt{25-80 x}+\sqrt{25-8 y}}\right)=0 \\
\Rightarrow x-0.1 y=0 \Rightarrow \frac{x}{y}=0.1 .
\end{array}
$$","2. Given real numbers $x, y$ satisfy
$$
\begin{array}{l}
\sqrt{125 x-16}+\sqrt{25-8 y}=6, \\
\sqrt{25-80 x}+\sqrt{12.5 y-16}=6 .
\end{array}
$$

Then $\frac{x}{y}=$",,"import Mathlib

/- 2. Given real numbers $x, y$ satisfy
$$
\begin{array}{l}
\sqrt{125 x-16}+\sqrt{25-8 y}=6, \\
\sqrt{25-80 x}+\sqrt{12.5 y-16}=6 .
\end{array}
$$

Then $\frac{x}{y}=$ -/
theorem algebra_316250 {x y : ℝ} (h₁ : Real.sqrt (125 * x - 16) + Real.sqrt (25 - 8 * y) = 6)
    (h₂ : Real.sqrt (25 - 80 * x) + Real.sqrt (12.5 * y - 16) = 6) :
    x / y = 0.1 := by",,
25985ca1-44ec-5b71-9801-a1f258d4715d,math-word-problem,no,,no,yes,"Solve for any set of $x_{1}, x_{2}, \cdots, x_{1997}$ that satisfies the given conditions. If there are such $x_{i}$ and $x_{j}$: $\sqrt{3}>x_{i} \geqslant x_{j}>-\frac{1}{\sqrt{3}}$, then let $m=\frac{1}{2}\left(x_{i}+x_{j}\right), h_{0}=\frac{1}{2}\left(x_{i}-x_{j}\right)=x_{i}-m=m-x_{j}$. We observe that
$$(m+h)^{12}+(m-h)^{12}=2 \sum_{0 \leqslant k=2 l \leqslant 12} \mathrm{C}_{12}^{k} m^{12-k} h^{k}$$

increases as $h>0$ increases. We agree to take $h=\min \left\{\sqrt{3}-m, m-\left(-\frac{1}{\sqrt{3}}\right)\right\}$, and replace $x_{i}$ and $x_{j}$ with $x^{\prime}{ }_{i}=m+h, x^{\prime}{ }_{j}=m-h$. The sum of the elements remains unchanged, and the sum of the 12th powers of the elements increases. Therefore, the maximum value of the sum of the 12th powers can only be achieved in the following scenario: at most one variable takes a value in $\left(-\frac{1}{\sqrt{3}}, \sqrt{3}\right)$, and the other variables are either $-\frac{1}{\sqrt{3}}$ or $\sqrt{3}$.

Suppose $u$ variables take the value $-\frac{1}{\sqrt{3}}, v$ variables take the value $\sqrt{3}, w(=0$ or 1$)$ variables take a value in $\left(-\frac{1}{\sqrt{3}}, \sqrt{3}\right)$ (if there is one, denote this value as $t$). Thus,
$$\left\{\begin{array}{l}
u+v+w=1997 \\
-\frac{1}{\sqrt{3}} u+\sqrt{3} v+t w=-318 \sqrt{3}
\end{array}\right.$$

From this, we get
$$4 v+(\sqrt{3} t+1) w=1043$$

Since $(\sqrt{3} t+1) w=1043-4 v$ is an integer, and $0 \leqslant 1043-4 v<4$, $(\sqrt{3} t+1) w$ is the remainder when 1043 is divided by 4. According to this, we find
$$v=260, t=\frac{2}{\sqrt{3}}, u=1736$$

According to the above discussion, the maximum value of $x_{1}^{12}+x_{2}^{12}+\cdots+x_{1997}^{12}$ is
$$\begin{array}{l}
\left(-\frac{1}{\sqrt{3}}\right)^{12} u+(\sqrt{3})^{12} v+t^{12}=\frac{1736+4096}{729}+729 \times 260= \\
8+189540=189548
\end{array}$$","Example 1 Let real numbers $x_{1}, x_{2}, \cdots, x_{1}, \cdots 77$ satisfy the following two conditions:
(1) $-\frac{1}{\sqrt{3}} \leqslant x_{i} \leqslant \sqrt{3}(i=1,2, \cdots, 1997)$;
(2) $x_{1}+x_{2}+\cdots+x_{1997}=-318 \sqrt{3}$.

Try to find the maximum value of $x_{1}^{12}+x_{2}^{12}+\cdots+x_{1997}^{12}$. (1997 China Mathematical Olympiad Problem)",,"import Mathlib

/- Example 1 Let real numbers $x_{1}, x_{2}, \cdots, x_{1}, \cdots 77$ satisfy the following two conditions:
(1) $-\frac{1}{\sqrt{3}} \leqslant x_{i} \leqslant \sqrt{3}(i=1,2, \cdots, 1997)$;
(2) $x_{1}+x_{2}+\cdots+x_{1997}=-318 \sqrt{3}$.

Try to find the maximum value of $x_{1}^{12}+x_{2}^{12}+\cdots+x_{1997}^{12}$. (1997 China Mathematical Olympiad Problem) -/
theorem algebra_600822 (x : Fin 1997 → ℝ) (hx : ∀ i, -1 / Real.sqrt 3 ≤ x i ∧ x i ≤ Real.sqrt 3)
    (hxs : ∑ i, x i = -318 * Real.sqrt 3) :
    (∑ i, (x i) ^ 12) ≤ 189548 := by",,
f946b434-07f4-5e38-8555-a34070ffe15a,proof,no,,no,yes,"10.13. Since $h_{a}-h_{b}=2 S(1 / a-1 / b)=2 S(b-a) / a b$ and $2 S \leqslant a b$, then $h_{a}-h_{b} \leqslant b-a$.",10.13. Let $a<b$. Prove that $a+h_{a} \leqslant b+h_{b}$.,,"import Mathlib

open Real

/- 10.13. Let $a<b$. Prove that $a+h_{a} \leqslant b+h_{b}$. -/
theorem inequalities_107173 (a b : ℝ) (ha : a < b) (h_a h_b : ℝ)
    (h₀ : 0 < h_a ∧ 0 < h_b) :
    a + h_a ≤ b + h_b := by",,
0ae89c78-3f3b-5bbc-9433-cebb6c368922,proof,no,,no,yes,"To prove the conclusion, we need to eliminate \(a, b, c\). Since at least two of \(a, b, c\) are non-zero, we can assume \(ab \neq 0\). Substituting equation (1.18) into equation (1.16), we get
$$
\left(1-\cos ^{2} B\right) a=(\cos B \cos A+\cos C) b,
$$

Substituting equation (1.18) into equation (1.17), we get
$$
\left(1-\cos ^{2} A\right) b=(\cos A \cos B+\cos C) a,
$$

Multiplying equation (1.19) by equation (1.20) and canceling \(ab\), we obtain
$$
\left(1-\cos ^{2} A\right)\left(1-\cos ^{2} B\right)=(\cos A \cos B+\cos C)^{2}.
$$

Expanding and simplifying, the proof is complete.
Readers familiar with determinants will notice that equations (1.16) to (1.18) form a homogeneous linear system in \(a, b, c\). The necessary and sufficient condition for this system to have a non-zero solution is that the determinant of the coefficient matrix is zero:
$$
\left|\begin{array}{ccc}
1 & -\cos C & -\cos B \\
-\cos C & 1 & -\cos A \\
-\cos B & -\cos A & 1
\end{array}\right|=0,
$$

Expanding and simplifying, the proof is complete.","【Example 1.15】 Prove that if
$$
\begin{array}{l}
a=b \cos C+c \cos B, \\
b=c \cos A+a \cos C, \\
c=a \cos B+b \cos A,
\end{array}
$$

and $a, b, c$ are not all 0, then
$$
\cos ^{2} A+\cos ^{2} B+\cos ^{2} C+2 \cos A \cos B \cos C=1 \text {. }
$$",,"import Mathlib

/- 【Example 1.15】 Prove that if
$$
\begin{array}{l}
a=b \cos C+c \cos B, \\
b=c \cos A+a \cos C, \\
c=a \cos B+b \cos A,
\end{array}
$$

and $a, b, c$ are not all 0, then
$$
\cos ^{2} A+\cos ^{2} B+\cos ^{2} C+2 \cos A \cos B \cos C=1 \text {. }
$$ -/
theorem algebra_181792 (a b c : ℝ) (A B C : ℝ)
    (h₀ : a = b * Real.cos C + c * Real.cos B)
    (h₁ : b = c * Real.cos A + a * Real.cos C)
    (h₂ : c = a * Real.cos B + b * Real.cos A)
    (h₃ : ¬(a = 0 ∧ b = 0 ∧ c = 0)) :
    Real.cos A ^ 2 + Real.cos B ^ 2 + Real.cos C ^ 2 + 2 * Real.cos A * Real.cos B * Real.cos C = 1 := by",,
95133be9-aec5-53c7-9772-1fa1ea63b794,math-word-problem,no,,no,yes,"Solve
$a x+b y \leqslant a b \Rightarrow \frac{x}{b}+\frac{y}{a} \leqslant 1$, as shown in the figure.
$(a, b)=1$ implies that there are no integer points on the line segment $\frac{x}{b}+\frac{y}{a}=1(x>0$, $y>0)$,
then the number of positive integer solutions to the inequality $a x+b y \leqslant a b$ is $\frac{(a-1)(b-1)}{2}$. According to the problem,
$$
\begin{array}{l}
(a-1)(b-1)=4046=2 \times 7 \times 17^{2} \\
\Rightarrow a-1=1,2,7,2 \times 7,17,2 \times 17,
\end{array}
$$

Thus $(a, b)=(2,4047),(3,2024),(8,579),(15,290),(18,239),(35,120)$, upon inspection, $(a, b)=(15,290),(35,120)$ do not meet the requirements.
Therefore, $(a, b)=(2,4047),(3,2024),(8,579),(18,239)$.","9. Given that $a, b$ are positive integers, $a<b$, and $a, b$ are coprime. If the inequality $a x+b y \leqslant a b$ has exactly 2023 positive integer solutions for $x, y$, then $(a, b)=$. (Find all possible pairs that satisfy the condition)",,"import Mathlib

/- 9. Given that $a, b$ are positive integers, $a<b$, and $a, b$ are coprime. If the inequality $a x+b y \leqslant a b$ has exactly 2023 positive integer solutions for $x, y$, then $(a, b)=$. (Find all possible pairs that satisfy the condition) -/
theorem number_theory_116562 (a b : ℕ) (ha : 0 < a) (hb : 0 < b)
    (hcoprime : Nat.Coprime a b) (hineq : a < b) :
    {(x, y) : ℕ × ℕ | x > 0 ∧ y > 0 ∧ a * x + b * y ≤ a * b}.encard = 2023 ↔
    (a, b) = (2, 4047) ∨ (a, b) = (3, 2024) ∨ (a, b) = (8, 579) ∨ (a, b) = (18, 239) := by",,
b587ed30-3d79-5d1a-96d5-2df0dece89db,MCQ,yes,yes,no,yes,"Solution 1
Let $A$ be the age of Ana and $B$ be the age of Bonita. Then,
\[A-1 = 5(B-1)\]
and
\[A = B^2.\]
Substituting the second equation into the first gives us
\[B^2-1 = 5(B-1).\]
By using difference of squares and dividing, $B=4.$ Moreover, $A=B^2=16.$
The answer is $16-4 = 12 \implies \boxed{\textbf{(D)}}$

Solution 2 (Guess and Check)
Simple guess and check works. Start with all the square numbers - $1$, $4$, $9$, $16$, $25$, $36$, etc. (probably stop at around $100$ since at that point it wouldn't make sense). If Ana is $9$, then Bonita is $3$, so in the previous year, Ana's age was $4$ times greater than Bonita's. If Ana is $16$, then Bonita is $4$, and Ana's age was $5$ times greater than Bonita's in the previous year, as required. The difference in the ages is $16 - 4 = 12. \boxed{\textbf(D)}$

Solution 3 (Answer Choices)
The second sentence of the problem says that Ana's age was once $5$ times Bonita's age. Therefore, the difference of the ages $n$ must be divisible by $4.$ The only answer choice which is divisible by $4$ is $12 \rightarrow \boxed{\textbf(D)}.$
- awesome_weisur","Ana and Bonita were born on the same date in different years, $n$ years apart. Last year Ana was $5$ times as old as Bonita. This year Ana's age is the square of Bonita's age. What is $n?$
$\textbf{(A) } 3 \qquad\textbf{(B) } 5 \qquad\textbf{(C) } 9 \qquad\textbf{(D) } 12 \qquad\textbf{(E) } 15$",,"import Mathlib

/- Ana and Bonita were born on the same date in different years, $n$ years apart. Last year Ana was $5$ times as old as Bonita. This year Ana's age is the square of Bonita's age. What is $n?$
$\textbf{(A) } 3 \qquad\textbf{(B) } 5 \qquad\textbf{(C) } 9 \qquad\textbf{(D) } 12 \qquad\textbf{(E) } 15$ -/
theorem algebra_97298 (n : ℕ) (hn : n > 0) (a b : ℕ)
    (ha : a = b + n) (hb : b > 0) (h1 : a - 1 = 5 * (b - 1)) (h2 : a = (b ^ 2)) :
    n = 12 := by","import Mathlib

theorem algebra_97298 (n : ℕ) (hn : n > 0) (a b : ℕ)
    (ha : a = b + n) (hb : b > 0) (h1 : a - 1 = 5 * (b - 1)) (h2 : a = (b ^ 2)) :
    n = 12 := by
  have h3 : b ≥ 1 := by linarith
  rw [h2] at h1
  by_cases h4 : b ≤ 1
  · -- b ≤ 1 and b ≥ 1 implies b = 1
    have hb_eq_1 : b = 1 := by linarith
    rw [hb_eq_1] at h1 h2 ha
    omega
  · -- b > 1
    have h5 : b ≥ 2 := by omega
    have eq1 : b ^ 2 + 4 = 5 * b := by
      -- converting h1 into a quadratic equation
      -- b^2 - 5 * b + 4 = 0
      -- To convert subtraction in h1 to addition:
      omega
    -- factoring the quadratic: (b - 1)(b - 4) = 0
    have h6 : b = 4 := by
      -- solving the quadratic equation with constraint b > 1
      nlinarith [eq1]
    -- if b = 4, from h6 and h2:
    have ha_eq : a = 16 := by
      rw [h6] at h2
      nlinarith
    -- from ha: a = b + n => 16 = 4 + n => n = 12
    rw [ha_eq, h6] at ha
    omega",
76c98f8b-118d-5f1a-9630-7a21ace7c788,math-word-problem,yes,yes,no,yes,"$$
\begin{array}{l}
a^{2}+b^{2}-2 a b \cos 120^{\circ}=9, \\
b^{2}+c^{2}-2 b c \cos 120^{\circ}=16, \\
c^{2}+a^{2}-2 c a \cos 120^{\circ}=25 .
\end{array}
$$

From the cosine rule, we can construct the following geometric model.
In the plane, line segments $PA$, $PB$, and $PC$ share a common endpoint $P$ and the angles between each pair of segments are $120^{\circ}$, with $PA=a$, $PB=b$, and $PC=c$.
Thus, $AB^{2}=9$, $BC^{2}=16$, and $CA^{2}=25$.
Therefore, $\triangle ABC$ is a right triangle, and its area is 6.
$$
\begin{array}{l}
\text { Then } \frac{1}{2} a b \sin 120^{\circ}+\frac{1}{2} b c \sin 120^{\circ}+\frac{1}{2} c a \sin 120^{\circ}=6 \\
\Rightarrow a b+b c+c a=8 \sqrt{3} . \\
\text { Hence }(a+b+c)^{2} \\
=a^{2}+b^{2}+c^{2}+2 a b+2 b c+2 c a \\
=\frac{a^{2}+b^{2}+a b}{2}+\frac{b^{2}+c^{2}+b c}{2}+ \\
\frac{c^{2}+a^{2}+c a}{2}+\frac{3(a b+b c+c a)}{2} \\
=\frac{9}{2}+\frac{16}{2}+\frac{25}{2}+\frac{24 \sqrt{3}}{2} \\
=25+12 \sqrt{3} .
\end{array}
$$

Therefore, $a+b+c=\sqrt{25+12 \sqrt{3}}$.","II. (40 points) Let positive real numbers $a, b, c$ satisfy
$$
\begin{array}{l}
a+b=\sqrt{a b+9}, \\
b+c=\sqrt{b c+16}, \\
c+a=\sqrt{c a+25} .
\end{array}
$$

Find $a+b+c$.",,"import Mathlib

/- II. (40 points) Let positive real numbers $a, b, c$ satisfy
$$
\begin{array}{l}
a+b=\sqrt{a b+9}, \\
b+c=\sqrt{b c+16}, \\
c+a=\sqrt{c a+25} .
\end{array}
$$

Find $a+b+c$. -/
theorem algebra_320677 {a b c : ℝ} (ha : 0 < a) (hb : 0 < b) (hc : 0 < c)
    (h1 : a + b = Real.sqrt (a * b + 9)) (h2 : b + c = Real.sqrt (b * c + 16))
    (h3 : c + a = Real.sqrt (c * a + 25)) :
    a + b + c = Real.sqrt (25 + 12 * Real.sqrt 3) := by","import Mathlib

theorem algebra_320677 {a b c : ℝ} (ha : 0 < a) (hb : 0 < b) (hc : 0 < c)
    (h1 : a + b = Real.sqrt (a * b + 9)) (h2 : b + c = Real.sqrt (b * c + 16))
    (h3 : c + a = Real.sqrt (c * a + 25)) :
    a + b + c = Real.sqrt (25 + 12 * Real.sqrt 3) := by

  have h1_sq : (a + b) ^ 2 = a * b + 9 := by
    calc
      (a + b) ^ 2 = (Real.sqrt (a * b + 9)) ^ 2 := by rw [h1]
      _ = a * b + 9 := by
        have h4 : 0 ≤ a * b + 9 := by
          nlinarith [mul_pos ha hb, mul_pos hb hc, mul_pos ha hc]
        rw [Real.sq_sqrt h4]

  have h2_sq : (b + c) ^ 2 = b * c + 16 := by
    calc
      (b + c) ^ 2 = (Real.sqrt (b * c + 16)) ^ 2 := by rw [h2]
      _ = b * c + 16 := by
        have h5 : 0 ≤ b * c + 16 := by
          nlinarith [mul_pos ha hb, mul_pos hb hc, mul_pos ha hc]
        rw [Real.sq_sqrt h5]

  have h3_sq : (c + a) ^ 2 = c * a + 25 := by
    calc
      (c + a) ^ 2 = (Real.sqrt (c * a + 25)) ^ 2 := by rw [h3]
      _ = c * a + 25 := by
        have h6 : 0 ≤ c * a + 25 := by
          nlinarith [mul_pos ha hb, mul_pos hb hc, mul_pos ha hc]
        rw [Real.sq_sqrt h6]

  have pos1 : 0 < a + b + c := by linarith [ha, hb, hc]

  have h8 : (a + b + c) ^ 2 = 25 + 12 * Real.sqrt 3 := by
    nlinarith [Real.sqrt_nonneg 3, Real.sq_sqrt (show 0 ≤ (3 : ℝ) by norm_num), 
          h1_sq, h2_sq, h3_sq, mul_pos ha hb, mul_pos hb hc, mul_pos ha hc]

  have h9 : Real.sqrt (25 + 12 * Real.sqrt 3) ≥ 0 := by positivity

  have h8' : (Real.sqrt (25 + 12 * Real.sqrt 3)) ^ 2 = 25 + 12 * Real.sqrt 3 := Real.sq_sqrt (by positivity)

  have h10 : (a + b + c) ^ 2 = (Real.sqrt (25 + 12 * Real.sqrt 3)) ^ 2 := by 
    linarith [h8, h8']

  have h11 : a + b + c = Real.sqrt (25 + 12 * Real.sqrt 3) := by
    nlinarith [Real.sqrt_nonneg (25 + 12 * Real.sqrt 3), pos1, h10]

  exact h11",
04578116-0a87-5fb7-8590-ed49ff33fdc0,MCQ,no,,no,yes,"1. B From the problem, we get $A \subseteq B$, hence $\left\{\begin{array}{l}2 a+1 \geqslant 3 \\ 3 a-5 \leqslant 22 \\ 3 a-5 \geqslant 2 a+1\end{array} \quad \Rightarrow 6 \leqslant a \leqslant 9\right.$.","1. If the non-empty set $A=\{x \mid 2 a+1 \leqslant x \leqslant 3 a-5\}, B=\{x \mid 3 \leqslant x \leqslant 22\}$, then the set of all real numbers $a$ that make $A \subseteq A \cap B$ true is
A. $\{a \mid 1 \leqslant a \leqslant 9\}$
B. $\{a \mid 6 \leqslant a \leqslant 9\}$
C. $\{a \mid a \leqslant 9\}$
D. $\varnothing$",,"import Mathlib

open Real Set
open scoped BigOperators

/- 1. If the non-empty set $A=\{x \mid 2 a+1 \leqslant x \leqslant 3 a-5\}, B=\{x \mid 3 \leqslant x \leqslant 22\}$, then the set of all real numbers $a$ that make $A \subseteq A \cap B$ true is
A. $\{a \mid 1 \leqslant a \leqslant 9\}$
B. $\{a \mid 6 \leqslant a \leqslant 9\}$
C. $\{a \mid a \leqslant 9\}$
D. $\varnothing$ -/
theorem algebra_208988 (a : ℝ) (A B : Set ℝ)
  (hA : A = {x | 2*a+1 ≤ x ∧ x ≤ 3*a-5})
  (hB : B = {x | 3 ≤ x ∧ x ≤ 22}) :
  A ⊆ A ∩ B ↔ 6 ≤ a ∧ a ≤ 9 := by",,
